transaction_id,customer_id,decline_reason,decline_bucket,amount_inr,eligible_for_baseline,scheduled_retry_hours,attempted_retry_count,recovered,successful_retry_hours,recovery_status,recovered_inr,lost_inr
TX001661,C00171,payment_risk_check_failed,DO_NOT_RETRY,381.36,False,,0,False,,not_eligible,0.0,381.36
TX001662,C00162,payment_risk_check_failed,DO_NOT_RETRY,812.41,False,,0,False,,not_eligible,0.0,812.41
TX001663,C00417,bank_technical_error,SOFT_RETRY,1911.62,True,24|48|72,3,False,,lost,0.0,1911.62
TX001664,C01613,transaction_limit_exceeded,SOFT_RETRY,443.81,True,24|48|72,2,True,48.0,recovered,443.81,0.0
TX001665,C01273,insufficient_funds,SOFT_RETRY,24573.15,True,24|48|72,2,True,48.0,recovered,24573.15,0.0
TX001666,C01198,card_expired,HARD_FAILURE,16498.35,False,,0,False,,not_eligible,0.0,16498.35
TX001667,C01116,payment_risk_check_failed,DO_NOT_RETRY,191.45,False,,0,False,,not_eligible,0.0,191.45
TX001668,C01610,transaction_daily_limit_exceeded,SOFT_RETRY,9523.59,True,24|48|72,3,False,,lost,0.0,9523.59
TX001669,C00071,insufficient_funds,SOFT_RETRY,338.4,True,24|48|72,1,True,24.0,recovered,338.4,0.0
TX001670,C00326,insufficient_funds,SOFT_RETRY,2362.44,True,24|48|72,3,True,72.0,recovered,2362.44,0.0
TX001671,C01113,incorrect_card_details,HARD_FAILURE,863.19,False,,0,False,,not_eligible,0.0,863.19
TX001672,C01245,incorrect_cvv,HARD_FAILURE,2477.07,False,,0,False,,not_eligible,0.0,2477.07
TX001673,C01134,insufficient_funds,SOFT_RETRY,1051.71,True,24|48|72,3,False,,lost,0.0,1051.71
TX001674,C01712,card_declined,SOFT_RETRY,15472.86,True,24|48|72,3,True,72.0,recovered,15472.86,0.0
TX001675,C01504,insufficient_funds,SOFT_RETRY,2922.58,True,24|48|72,2,True,48.0,recovered,2922.58,0.0
TX001676,C00986,bank_technical_error,SOFT_RETRY,1744.48,True,24|48|72,3,False,,lost,0.0,1744.48
TX001677,C00218,transaction_limit_exceeded,SOFT_RETRY,13783.02,True,24|48|72,3,False,,lost,0.0,13783.02
TX001678,C00832,insufficient_funds,SOFT_RETRY,19455.11,True,24|48|72,2,True,48.0,recovered,19455.11,0.0
TX001679,C01412,payment_risk_check_failed,DO_NOT_RETRY,9503.93,False,,0,False,,not_eligible,0.0,9503.93
TX001680,C01571,card_expired,HARD_FAILURE,965.75,False,,0,False,,not_eligible,0.0,965.75
TX001681,C00979,payment_risk_check_failed,DO_NOT_RETRY,737.36,False,,0,False,,not_eligible,0.0,737.36
TX001682,C01348,insufficient_funds,SOFT_RETRY,501.17,True,24|48|72,3,True,72.0,recovered,501.17,0.0
TX001683,C01546,card_declined,SOFT_RETRY,535.14,True,24|48|72,1,True,24.0,recovered,535.14,0.0
TX001684,C00912,payment_declined_due_to_high_traffic,SOFT_RETRY,10804.0,True,24|48|72,3,False,,lost,0.0,10804.0
TX001685,C01055,payment_risk_check_failed,DO_NOT_RETRY,16975.97,False,,0,False,,not_eligible,0.0,16975.97
TX001686,C01103,payment_timed_out,SOFT_RETRY,19870.5,True,24|48|72,1,True,24.0,recovered,19870.5,0.0
TX001687,C01626,incorrect_cvv,HARD_FAILURE,808.39,False,,0,False,,not_eligible,0.0,808.39
TX001688,C01381,debit_instrument_inactive,HARD_FAILURE,763.69,False,,0,False,,not_eligible,0.0,763.69
TX001689,C01970,insufficient_funds,SOFT_RETRY,1619.99,True,24|48|72,2,True,48.0,recovered,1619.99,0.0
TX001690,C00771,insufficient_funds,SOFT_RETRY,73047.65,True,24|48|72,3,True,72.0,recovered,73047.65,0.0
TX001691,C01052,issuer_technical_error,SOFT_RETRY,1327.97,True,24|48|72,2,True,48.0,recovered,1327.97,0.0
TX001692,C00109,insufficient_funds,SOFT_RETRY,1580.84,True,24|48|72,1,True,24.0,recovered,1580.84,0.0
TX001693,C00245,payment_risk_check_failed,DO_NOT_RETRY,2773.78,False,,0,False,,not_eligible,0.0,2773.78
TX001694,C01390,gateway_technical_error,SOFT_RETRY,1436.79,True,24|48|72,3,False,,lost,0.0,1436.79
TX001695,C01271,issuer_technical_error,SOFT_RETRY,1625.02,True,24|48|72,2,True,48.0,recovered,1625.02,0.0
TX001696,C01321,gateway_technical_error,SOFT_RETRY,18826.36,True,24|48|72,3,False,,lost,0.0,18826.36
TX001697,C01043,transaction_limit_exceeded,SOFT_RETRY,2456.81,True,24|48|72,3,False,,lost,0.0,2456.81
TX001698,C01173,payment_cancelled,HARD_FAILURE,37107.34,False,,0,False,,not_eligible,0.0,37107.34
TX001699,C01171,insufficient_funds,SOFT_RETRY,1013.2,True,24|48|72,3,False,,lost,0.0,1013.2
TX001700,C00749,payment_timed_out,SOFT_RETRY,666.9,True,24|48|72,3,True,72.0,recovered,666.9,0.0
TX001701,C00122,incorrect_card_details,HARD_FAILURE,1027.27,False,,0,False,,not_eligible,0.0,1027.27
TX001702,C00939,debit_instrument_blocked,HARD_FAILURE,488.66,False,,0,False,,not_eligible,0.0,488.66
TX001703,C00751,payment_cancelled,HARD_FAILURE,513.88,False,,0,False,,not_eligible,0.0,513.88
TX001704,C00308,debit_instrument_inactive,HARD_FAILURE,588.81,False,,0,False,,not_eligible,0.0,588.81
TX001705,C01710,payment_declined_due_to_high_traffic,SOFT_RETRY,5550.8,True,24|48|72,3,False,,lost,0.0,5550.8
TX001706,C00020,insufficient_funds,SOFT_RETRY,787.39,True,24|48|72,3,False,,lost,0.0,787.39
TX001707,C00900,payment_risk_check_failed,DO_NOT_RETRY,14571.18,False,,0,False,,not_eligible,0.0,14571.18
TX001708,C00298,payment_timed_out,SOFT_RETRY,231.88,True,24|48|72,1,True,24.0,recovered,231.88,0.0
TX001709,C01984,payment_declined_due_to_high_traffic,SOFT_RETRY,1778.27,True,24|48|72,3,False,,lost,0.0,1778.27
TX001710,C01892,insufficient_funds,SOFT_RETRY,13453.89,True,24|48|72,3,False,,lost,0.0,13453.89
TX001711,C00467,payment_risk_check_failed,DO_NOT_RETRY,1084.2,False,,0,False,,not_eligible,0.0,1084.2
TX001712,C00360,server_error,SOFT_RETRY,761.74,True,24|48|72,3,False,,lost,0.0,761.74
TX001713,C01073,insufficient_funds,SOFT_RETRY,1144.17,True,24|48|72,1,True,24.0,recovered,1144.17,0.0
TX001714,C00659,debit_instrument_blocked,HARD_FAILURE,429.82,False,,0,False,,not_eligible,0.0,429.82
TX001715,C01292,insufficient_funds,SOFT_RETRY,305.37,True,24|48|72,3,False,,lost,0.0,305.37
TX001716,C01599,issuer_technical_error,SOFT_RETRY,3212.52,True,24|48|72,3,False,,lost,0.0,3212.52
TX001717,C00769,insufficient_funds,SOFT_RETRY,655.38,True,24|48|72,1,True,24.0,recovered,655.38,0.0
TX001718,C00031,gateway_technical_error,SOFT_RETRY,336.58,True,24|48|72,3,False,,lost,0.0,336.58
TX001719,C00323,insufficient_funds,SOFT_RETRY,16534.19,True,24|48|72,3,False,,lost,0.0,16534.19
TX001720,C00131,insufficient_funds,SOFT_RETRY,1115.71,True,24|48|72,1,True,24.0,recovered,1115.71,0.0
TX001721,C00952,payment_declined_due_to_high_traffic,SOFT_RETRY,796.9,True,24|48|72,3,False,,lost,0.0,796.9
TX001722,C00796,payment_cancelled,HARD_FAILURE,814.47,False,,0,False,,not_eligible,0.0,814.47
TX001723,C01239,payment_risk_check_failed,DO_NOT_RETRY,595.57,False,,0,False,,not_eligible,0.0,595.57
TX001724,C01942,bank_technical_error,SOFT_RETRY,1320.08,True,24|48|72,3,False,,lost,0.0,1320.08
TX001725,C01755,bank_technical_error,SOFT_RETRY,19242.28,True,24|48|72,3,True,72.0,recovered,19242.28,0.0
TX001726,C01205,card_expired,HARD_FAILURE,1766.15,False,,0,False,,not_eligible,0.0,1766.15
TX001727,C01908,insufficient_funds,SOFT_RETRY,3345.09,True,24|48|72,3,False,,lost,0.0,3345.09
TX001728,C00075,card_expired,HARD_FAILURE,1727.85,False,,0,False,,not_eligible,0.0,1727.85
TX001729,C01561,card_expired,HARD_FAILURE,2487.37,False,,0,False,,not_eligible,0.0,2487.37
TX001730,C00890,transaction_limit_exceeded,SOFT_RETRY,415.14,True,24|48|72,1,True,24.0,recovered,415.14,0.0
TX001731,C01909,insufficient_funds,SOFT_RETRY,37540.61,True,24|48|72,3,False,,lost,0.0,37540.61
TX001732,C01471,insufficient_funds,SOFT_RETRY,6885.6,True,24|48|72,1,True,24.0,recovered,6885.6,0.0
TX001733,C01929,incorrect_card_details,HARD_FAILURE,1468.87,False,,0,False,,not_eligible,0.0,1468.87
TX001734,C01598,debit_instrument_inactive,HARD_FAILURE,874.22,False,,0,False,,not_eligible,0.0,874.22
TX001735,C00713,payment_timed_out,SOFT_RETRY,1406.74,True,24|48|72,3,False,,lost,0.0,1406.74
TX001736,C00753,insufficient_funds,SOFT_RETRY,800.61,True,24|48|72,1,True,24.0,recovered,800.61,0.0
TX001737,C01003,insufficient_funds,SOFT_RETRY,1807.73,True,24|48|72,3,False,,lost,0.0,1807.73
TX001738,C00609,issuer_technical_error,SOFT_RETRY,338.13,True,24|48|72,3,False,,lost,0.0,338.13
TX001739,C01811,payment_timed_out,SOFT_RETRY,864.4,True,24|48|72,3,False,,lost,0.0,864.4
TX001740,C01441,insufficient_funds,SOFT_RETRY,2433.43,True,24|48|72,3,False,,lost,0.0,2433.43
TX001741,C00532,payment_timed_out,SOFT_RETRY,1200.71,True,24|48|72,1,True,24.0,recovered,1200.71,0.0
TX001742,C01361,payment_timed_out,SOFT_RETRY,879.87,True,24|48|72,3,False,,lost,0.0,879.87
TX001743,C00770,insufficient_funds,SOFT_RETRY,255.0,True,24|48|72,1,True,24.0,recovered,255.0,0.0
TX001744,C01440,debit_instrument_inactive,HARD_FAILURE,474.51,False,,0,False,,not_eligible,0.0,474.51
TX001745,C01735,server_error,SOFT_RETRY,705.59,True,24|48|72,2,True,48.0,recovered,705.59,0.0
TX001746,C00210,transaction_daily_limit_exceeded,SOFT_RETRY,1328.65,True,24|48|72,3,True,72.0,recovered,1328.65,0.0
TX001747,C01008,bank_technical_error,SOFT_RETRY,1161.21,True,24|48|72,3,False,,lost,0.0,1161.21
TX001748,C01601,bank_technical_error,SOFT_RETRY,780.38,True,24|48|72,3,False,,lost,0.0,780.38
TX001749,C01258,insufficient_funds,SOFT_RETRY,12739.73,True,24|48|72,2,True,48.0,recovered,12739.73,0.0
TX001750,C01154,gateway_technical_error,SOFT_RETRY,376.17,True,24|48|72,3,False,,lost,0.0,376.17
TX001751,C01684,bank_technical_error,SOFT_RETRY,772.45,True,24|48|72,3,False,,lost,0.0,772.45
TX001752,C01460,gateway_technical_error,SOFT_RETRY,17700.44,True,24|48|72,3,False,,lost,0.0,17700.44
TX001753,C01520,insufficient_funds,SOFT_RETRY,19003.57,True,24|48|72,1,True,24.0,recovered,19003.57,0.0
TX001754,C00463,card_expired,HARD_FAILURE,10105.3,False,,0,False,,not_eligible,0.0,10105.3
TX001755,C00257,insufficient_funds,SOFT_RETRY,8559.0,True,24|48|72,3,False,,lost,0.0,8559.0
TX001756,C00072,insufficient_funds,SOFT_RETRY,1203.36,True,24|48|72,1,True,24.0,recovered,1203.36,0.0
TX001757,C01625,insufficient_funds,SOFT_RETRY,2467.56,True,24|48|72,1,True,24.0,recovered,2467.56,0.0
TX001758,C00867,insufficient_funds,SOFT_RETRY,9140.35,True,24|48|72,2,True,48.0,recovered,9140.35,0.0
TX001759,C01275,payment_declined_due_to_high_traffic,SOFT_RETRY,1417.68,True,24|48|72,3,False,,lost,0.0,1417.68
TX001760,C00674,payment_risk_check_failed,DO_NOT_RETRY,636.22,False,,0,False,,not_eligible,0.0,636.22
TX001761,C01781,debit_instrument_inactive,HARD_FAILURE,1100.81,False,,0,False,,not_eligible,0.0,1100.81
TX001762,C00224,card_declined,SOFT_RETRY,407.86,True,24|48|72,3,True,72.0,recovered,407.86,0.0
TX001763,C01023,payment_risk_check_failed,DO_NOT_RETRY,513.16,False,,0,False,,not_eligible,0.0,513.16
TX001764,C00125,bank_technical_error,SOFT_RETRY,727.87,True,24|48|72,3,False,,lost,0.0,727.87
TX001765,C00856,insufficient_funds,SOFT_RETRY,1727.78,True,24|48|72,2,True,48.0,recovered,1727.78,0.0
TX001766,C00007,insufficient_funds,SOFT_RETRY,825.57,True,24|48|72,2,True,48.0,recovered,825.57,0.0
TX001767,C01731,card_declined,SOFT_RETRY,1009.6,True,24|48|72,3,False,,lost,0.0,1009.6
TX001768,C01878,debit_instrument_blocked,HARD_FAILURE,971.16,False,,0,False,,not_eligible,0.0,971.16
TX001769,C01589,card_declined,SOFT_RETRY,418.45,True,24|48|72,3,False,,lost,0.0,418.45
TX001770,C01097,insufficient_funds,SOFT_RETRY,2733.62,True,24|48|72,1,True,24.0,recovered,2733.62,0.0
TX001771,C00615,insufficient_funds,SOFT_RETRY,1948.27,True,24|48|72,3,False,,lost,0.0,1948.27
TX001772,C00145,payment_declined_due_to_high_traffic,SOFT_RETRY,1025.77,True,24|48|72,3,False,,lost,0.0,1025.77
TX001773,C00538,gateway_technical_error,SOFT_RETRY,455.2,True,24|48|72,3,False,,lost,0.0,455.2
TX001774,C01824,debit_instrument_blocked,HARD_FAILURE,615.56,False,,0,False,,not_eligible,0.0,615.56
TX001775,C01854,payment_risk_check_failed,DO_NOT_RETRY,19004.16,False,,0,False,,not_eligible,0.0,19004.16
TX001776,C00880,insufficient_funds,SOFT_RETRY,356.99,True,24|48|72,3,False,,lost,0.0,356.99
TX001777,C01274,card_declined,SOFT_RETRY,31628.12,True,24|48|72,3,False,,lost,0.0,31628.12
TX001778,C00827,payment_risk_check_failed,DO_NOT_RETRY,791.17,False,,0,False,,not_eligible,0.0,791.17
TX001779,C00889,insufficient_funds,SOFT_RETRY,251.74,True,24|48|72,2,True,48.0,recovered,251.74,0.0
TX001780,C01929,transaction_daily_limit_exceeded,SOFT_RETRY,380.56,True,24|48|72,3,True,72.0,recovered,380.56,0.0
TX001781,C00891,gateway_technical_error,SOFT_RETRY,1732.51,True,24|48|72,1,True,24.0,recovered,1732.51,0.0
TX001782,C01101,gateway_technical_error,SOFT_RETRY,583.94,True,24|48|72,3,False,,lost,0.0,583.94
TX001783,C00070,gateway_technical_error,SOFT_RETRY,57773.67,True,24|48|72,3,False,,lost,0.0,57773.67
TX001784,C00861,payment_declined_due_to_high_traffic,SOFT_RETRY,10974.84,True,24|48|72,3,False,,lost,0.0,10974.84
TX001785,C01818,insufficient_funds,SOFT_RETRY,17237.04,True,24|48|72,3,False,,lost,0.0,17237.04
TX001786,C01042,insufficient_funds,SOFT_RETRY,758.02,True,24|48|72,2,True,48.0,recovered,758.02,0.0
TX001787,C01210,insufficient_funds,SOFT_RETRY,234.61,True,24|48|72,1,True,24.0,recovered,234.61,0.0
TX001788,C01241,insufficient_funds,SOFT_RETRY,1714.45,True,24|48|72,1,True,24.0,recovered,1714.45,0.0
TX001789,C01941,insufficient_funds,SOFT_RETRY,334.49,True,24|48|72,3,True,72.0,recovered,334.49,0.0
TX001790,C01442,payment_risk_check_failed,DO_NOT_RETRY,4004.21,False,,0,False,,not_eligible,0.0,4004.21
TX001791,C00937,transaction_limit_exceeded,SOFT_RETRY,1420.09,True,24|48|72,1,True,24.0,recovered,1420.09,0.0
TX001792,C01092,card_expired,HARD_FAILURE,13883.81,False,,0,False,,not_eligible,0.0,13883.81
TX001793,C00874,payment_timed_out,SOFT_RETRY,395.56,True,24|48|72,3,False,,lost,0.0,395.56
TX001794,C00597,insufficient_funds,SOFT_RETRY,278.57,True,24|48|72,3,False,,lost,0.0,278.57
TX001795,C00048,gateway_technical_error,SOFT_RETRY,1824.58,True,24|48|72,3,False,,lost,0.0,1824.58
TX001796,C00725,payment_timed_out,SOFT_RETRY,1160.61,True,24|48|72,3,False,,lost,0.0,1160.61
TX001797,C00644,transaction_daily_limit_exceeded,SOFT_RETRY,11571.55,True,24|48|72,3,True,72.0,recovered,11571.55,0.0
TX001798,C01133,insufficient_funds,SOFT_RETRY,788.6,True,24|48|72,3,False,,lost,0.0,788.6
TX001799,C01216,bank_technical_error,SOFT_RETRY,656.51,True,24|48|72,3,False,,lost,0.0,656.51
TX001800,C01241,card_not_enrolled,HARD_FAILURE,792.08,False,,0,False,,not_eligible,0.0,792.08
TX001801,C00044,card_not_enrolled,HARD_FAILURE,3620.35,False,,0,False,,not_eligible,0.0,3620.35
TX001802,C01473,transaction_daily_limit_exceeded,SOFT_RETRY,1059.5,True,24|48|72,2,True,48.0,recovered,1059.5,0.0
TX001803,C01071,payment_timed_out,SOFT_RETRY,1855.05,True,24|48|72,3,False,,lost,0.0,1855.05
TX001804,C01061,payment_timed_out,SOFT_RETRY,906.74,True,24|48|72,3,False,,lost,0.0,906.74
TX001805,C00497,payment_timed_out,SOFT_RETRY,565.69,True,24|48|72,3,False,,lost,0.0,565.69
TX001806,C00226,bank_technical_error,SOFT_RETRY,743.01,True,24|48|72,3,False,,lost,0.0,743.01
TX001807,C00890,gateway_technical_error,SOFT_RETRY,10897.35,True,24|48|72,3,True,72.0,recovered,10897.35,0.0
TX001808,C00758,insufficient_funds,SOFT_RETRY,2165.21,True,24|48|72,2,True,48.0,recovered,2165.21,0.0
TX001809,C00759,gateway_technical_error,SOFT_RETRY,1478.55,True,24|48|72,3,False,,lost,0.0,1478.55
TX001810,C00544,incorrect_card_details,HARD_FAILURE,373.04,False,,0,False,,not_eligible,0.0,373.04
TX001811,C01820,server_error,SOFT_RETRY,21034.79,True,24|48|72,1,True,24.0,recovered,21034.79,0.0
TX001812,C00191,insufficient_funds,SOFT_RETRY,527.45,True,24|48|72,3,False,,lost,0.0,527.45
TX001813,C01945,card_declined,SOFT_RETRY,17225.53,True,24|48|72,2,True,48.0,recovered,17225.53,0.0
TX001814,C00349,debit_instrument_blocked,HARD_FAILURE,16669.32,False,,0,False,,not_eligible,0.0,16669.32
TX001815,C00335,payment_risk_check_failed,DO_NOT_RETRY,14805.11,False,,0,False,,not_eligible,0.0,14805.11
TX001816,C00418,payment_timed_out,SOFT_RETRY,1309.28,True,24|48|72,3,False,,lost,0.0,1309.28
TX001817,C01942,insufficient_funds,SOFT_RETRY,1538.66,True,24|48|72,2,True,48.0,recovered,1538.66,0.0
TX001818,C00382,payment_cancelled,HARD_FAILURE,523.46,False,,0,False,,not_eligible,0.0,523.46
TX001819,C01483,card_declined,SOFT_RETRY,766.13,True,24|48|72,3,False,,lost,0.0,766.13
TX001820,C01062,payment_declined_due_to_high_traffic,SOFT_RETRY,1093.43,True,24|48|72,3,False,,lost,0.0,1093.43
TX001821,C01100,payment_timed_out,SOFT_RETRY,1025.54,True,24|48|72,3,False,,lost,0.0,1025.54
TX001822,C01686,debit_instrument_blocked,HARD_FAILURE,1833.09,False,,0,False,,not_eligible,0.0,1833.09
TX001823,C01726,transaction_limit_exceeded,SOFT_RETRY,14209.91,True,24|48|72,2,True,48.0,recovered,14209.91,0.0
TX001824,C01417,transaction_daily_limit_exceeded,SOFT_RETRY,9778.76,True,24|48|72,1,True,24.0,recovered,9778.76,0.0
TX001825,C01809,server_error,SOFT_RETRY,6539.9,True,24|48|72,3,False,,lost,0.0,6539.9
TX001826,C01800,insufficient_funds,SOFT_RETRY,5573.11,True,24|48|72,1,True,24.0,recovered,5573.11,0.0
TX001827,C00812,insufficient_funds,SOFT_RETRY,1204.58,True,24|48|72,1,True,24.0,recovered,1204.58,0.0
TX001828,C01742,insufficient_funds,SOFT_RETRY,1057.1,True,24|48|72,3,False,,lost,0.0,1057.1
TX001829,C00265,gateway_technical_error,SOFT_RETRY,1048.79,True,24|48|72,3,False,,lost,0.0,1048.79
TX001830,C01398,server_error,SOFT_RETRY,10952.98,True,24|48|72,3,False,,lost,0.0,10952.98
TX001831,C01135,payment_timed_out,SOFT_RETRY,598.73,True,24|48|72,1,True,24.0,recovered,598.73,0.0
TX001832,C00220,insufficient_funds,SOFT_RETRY,1286.37,True,24|48|72,1,True,24.0,recovered,1286.37,0.0
TX001833,C00740,insufficient_funds,SOFT_RETRY,1948.16,True,24|48|72,3,False,,lost,0.0,1948.16
TX001834,C01166,debit_instrument_blocked,HARD_FAILURE,912.86,False,,0,False,,not_eligible,0.0,912.86
TX001835,C01197,issuer_technical_error,SOFT_RETRY,1361.25,True,24|48|72,3,False,,lost,0.0,1361.25
TX001836,C01528,card_declined,SOFT_RETRY,350.28,True,24|48|72,1,True,24.0,recovered,350.28,0.0
TX001837,C01137,gateway_technical_error,SOFT_RETRY,1660.2,True,24|48|72,3,False,,lost,0.0,1660.2
TX001838,C01303,insufficient_funds,SOFT_RETRY,697.86,True,24|48|72,1,True,24.0,recovered,697.86,0.0
TX001839,C01544,insufficient_funds,SOFT_RETRY,854.94,True,24|48|72,1,True,24.0,recovered,854.94,0.0
TX001840,C01024,transaction_daily_limit_exceeded,SOFT_RETRY,868.77,True,24|48|72,3,True,72.0,recovered,868.77,0.0
TX001841,C00620,transaction_limit_exceeded,SOFT_RETRY,757.46,True,24|48|72,3,False,,lost,0.0,757.46
TX001842,C01405,payment_timed_out,SOFT_RETRY,669.99,True,24|48|72,3,False,,lost,0.0,669.99
TX001843,C01474,bank_technical_error,SOFT_RETRY,339.13,True,24|48|72,3,False,,lost,0.0,339.13
TX001844,C01384,insufficient_funds,SOFT_RETRY,2323.74,True,24|48|72,2,True,48.0,recovered,2323.74,0.0
TX001845,C00545,insufficient_funds,SOFT_RETRY,14559.79,True,24|48|72,2,True,48.0,recovered,14559.79,0.0
TX001846,C01667,transaction_daily_limit_exceeded,SOFT_RETRY,942.74,True,24|48|72,3,True,72.0,recovered,942.74,0.0
TX001847,C00633,incorrect_cvv,HARD_FAILURE,15556.82,False,,0,False,,not_eligible,0.0,15556.82
TX001848,C01416,server_error,SOFT_RETRY,12753.24,True,24|48|72,3,False,,lost,0.0,12753.24
TX001849,C01297,card_declined,SOFT_RETRY,53370.31,True,24|48|72,3,False,,lost,0.0,53370.31
TX001850,C00417,transaction_limit_exceeded,SOFT_RETRY,19990.42,True,24|48|72,3,True,72.0,recovered,19990.42,0.0
TX001851,C00935,insufficient_funds,SOFT_RETRY,1504.74,True,24|48|72,3,False,,lost,0.0,1504.74
TX001852,C01368,card_expired,HARD_FAILURE,696.86,False,,0,False,,not_eligible,0.0,696.86
TX001853,C00338,debit_instrument_inactive,HARD_FAILURE,482.73,False,,0,False,,not_eligible,0.0,482.73
TX001854,C00114,insufficient_funds,SOFT_RETRY,8143.12,True,24|48|72,1,True,24.0,recovered,8143.12,0.0
TX001855,C01959,insufficient_funds,SOFT_RETRY,999.66,True,24|48|72,3,False,,lost,0.0,999.66
TX001856,C00205,transaction_daily_limit_exceeded,SOFT_RETRY,2994.76,True,24|48|72,1,True,24.0,recovered,2994.76,0.0
TX001857,C00556,transaction_limit_exceeded,SOFT_RETRY,1093.45,True,24|48|72,3,False,,lost,0.0,1093.45
TX001858,C00117,incorrect_cvv,HARD_FAILURE,1640.27,False,,0,False,,not_eligible,0.0,1640.27
TX001859,C00250,insufficient_funds,SOFT_RETRY,8610.19,True,24|48|72,1,True,24.0,recovered,8610.19,0.0
TX001860,C01774,insufficient_funds,SOFT_RETRY,17251.98,True,24|48|72,1,True,24.0,recovered,17251.98,0.0
TX001861,C00536,card_declined,SOFT_RETRY,927.18,True,24|48|72,3,False,,lost,0.0,927.18
TX001862,C00836,transaction_limit_exceeded,SOFT_RETRY,367.1,True,24|48|72,1,True,24.0,recovered,367.1,0.0
TX001863,C00246,card_declined,SOFT_RETRY,1004.96,True,24|48|72,3,False,,lost,0.0,1004.96
TX001864,C00630,card_declined,SOFT_RETRY,8772.21,True,24|48|72,3,False,,lost,0.0,8772.21
TX001865,C00575,transaction_daily_limit_exceeded,SOFT_RETRY,15224.0,True,24|48|72,1,True,24.0,recovered,15224.0,0.0
TX001866,C01632,incorrect_card_details,HARD_FAILURE,495.91,False,,0,False,,not_eligible,0.0,495.91
TX001867,C01772,card_expired,HARD_FAILURE,1115.14,False,,0,False,,not_eligible,0.0,1115.14
TX001868,C01725,gateway_technical_error,SOFT_RETRY,1659.06,True,24|48|72,2,True,48.0,recovered,1659.06,0.0
TX001869,C00040,server_error,SOFT_RETRY,638.87,True,24|48|72,3,False,,lost,0.0,638.87
TX001870,C00377,payment_timed_out,SOFT_RETRY,12990.55,True,24|48|72,3,False,,lost,0.0,12990.55
TX001871,C00945,incorrect_cvv,HARD_FAILURE,1315.23,False,,0,False,,not_eligible,0.0,1315.23
